% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct
34704	1	1	1	0	28	2292	0	1	1
34706	1	1	1	0	28	2292	0	1	1
34708	1	1	1	0	28	2292	0	1	1
34711	1	1	1	0	28	2292	0	1	1
34713	1	1	1	0	28	2292	0	1	1
34716	1	1	1	0	28	2292	0	1	1
34718	1	1	1	0	28	2292	0	1	1
34720	1	1	1	0	28	2292	0	1	1
34722	1	1	1	0	28	2292	0	1	1
34725	1	1	1	0	28	2292	0	1	1
34727	1	1	1	0	28	2292	0	1	1
34729	1	1	1	0	28	2292	0	1	1
34732	1	1	1	0	28	2292	0	1	1
34734	1	1	1	0	28	2292	0	1	1
34736	1	1	1	0	28	2292	0	1	1
34738	1	1	1	0	28	2292	0	1	1
34741	1	1	1	0	28	2292	0	1	1
34743	1	1	1	0	28	2292	0	1	1
34745	1	1	1	0	28	2292	0	1	1
34747	1	1	1	0	28	2292	0	1	1
34749	1	1	1	0	28	2292	0	1	1
34751	1	1	1	0	28	2292	0	1	1
34753	1	1	1	0	28	2292	0	1	1
34755	1	1	1	0	28	2292	0	1	1
34757	1	1	1	0	28	2292	0	1	1
34759	1	1	1	0	28	2292	0	1	1
34761	1	1	1	0	28	2292	0	1	1
34764	1	1	1	0	28	2292	0	1	1
34766	1	1	1	0	28	2292	0	1	1
34768	1	1	1	0	28	2292	0	1	1
34771	1	1	1	0	28	2292	0	1	1
34773	1	1	1	0	28	2292	0	1	1
34775	1	1	1	0	28	2292	0	1	1
34778	1	1	1	0	28	2292	0	1	1
34780	1	1	1	0	28	2292	0	1	1
34782	1	1	1	0	28	2292	0	1	1
34786	1	1	1	0	28	2292	0	1	1
34788	1	1	1	0	28	2292	0	1	1
34789	1	1	1	0	28	2292	0	1	1
34792	1	1	1	0	28	2292	0	1	1
34794	1	1	1	0	28	2292	0	1	1
34796	1	1	1	0	28	2292	0	1	1
34798	1	1	1	0	28	2292	0	1	1
34800	1	1	1	0	28	2292	0	1	1
34803	1	1	1	0	28	2292	0	1	1
34805	1	1	1	0	28	2292	0	1	1
34807	1	1	1	0	28	2292	0	1	1
34809	1	1	1	0	28	2292	0	1	1
34812	1	1	1	0	28	2292	0	1	1
34815	1	1	1	0	28	2292	0	1	1
34816	1	1	1	0	28	2292	0	1	1
34819	1	1	1	0	28	2292	0	1	1
34821	1	1	1	0	28	2292	0	1	1
34825	1	1	1	0	28	2292	0	1	1
34826	1	1	1	0	28	2292	0	1	1
34828	1	1	1	0	28	2292	0	1	1
34831	1	1	1	0	28	2292	0	1	1
34833	1	1	1	0	28	2292	0	1	1
34835	1	1	1	0	28	2292	0	1	1
34837	1	1	1	0	28	2292	0	1	1
34840	1	1	1	0	28	2292	0	1	1
34842	1	1	1	0	28	2292	0	1	1
34844	1	1	1	0	28	2292	0	1	1
34846	1	1	1	0	28	2292	0	1	1
34848	1	1	1	0	28	2292	0	1	1
34851	1	1	1	0	28	2292	0	1	1
34852	1	1	1	0	28	2292	0	1	1
34854	1	1	1	0	28	2292	0	1	1
34856	1	1	1	0	28	2292	0	1	1
34858	1	1	1	0	28	2292	0	1	1
34860	1	1	1	0	28	2292	0	1	1
34862	1	1	1	0	28	2292	0	1	1
34865	1	1	1	0	28	2292	0	1	1
34867	1	1	1	0	28	2292	0	1	1
34869	1	1	1	0	28	2292	0	1	1
34872	1	1	1	0	28	2292	0	1	1
34874	1	1	1	0	28	2292	0	1	1
34877	1	1	1	0	28	2292	0	1	1
34879	1	1	1	0	28	2292	0	1	1
34881	1	1	1	0	28	2292	0	1	1
34885	1	1	1	0	28	2292	0	1	1
34887	1	1	1	0	28	2292	0	1	1
34888	1	1	1	0	28	2292	0	1	1
34891	1	1	1	0	28	2292	0	1	1
34893	1	1	1	0	28	2292	0	1	1
34895	1	1	1	0	28	2292	0	1	1
34897	1	1	1	0	28	2292	0	1	1
34899	1	1	1	0	28	2292	0	1	1
34902	1	1	1	0	28	2292	0	1	1
34904	1	1	1	0	28	2292	0	1	1
34906	1	1	1	0	28	2292	0	1	1
34908	1	1	1	0	28	2292	0	1	1
34911	1	1	1	0	28	2292	0	1	1
34913	1	1	1	0	28	2292	0	1	1
34914	1	1	1	0	28	2292	0	1	1
34916	1	1	1	0	28	2292	0	1	1
34918	1	1	1	0	28	2292	0	1	1
34920	1	1	1	0	28	2292	0	1	1
34922	1	1	1	0	28	2292	0	1	1
34925	1	1	1	0	28	2292	0	1	1
34927	1	1	1	0	28	2292	0	1	1
34929	1	1	1	0	28	2292	0	1	1
34932	1	1	1	0	28	2292	0	1	1
34934	1	1	1	0	28	2292	0	1	1
34936	1	1	1	0	28	2292	0	1	1
34938	1	1	1	0	28	2292	0	1	1
34941	1	1	1	0	28	2292	0	1	1
34943	1	1	1	0	28	2292	0	1	1
34945	1	1	1	0	28	2292	0	1	1
34947	1	1	1	0	28	2292	0	1	1
34949	1	1	1	0	28	2292	0	1	1
34951	1	1	1	0	28	2292	0	1	1
34953	1	1	1	0	28	2292	0	1	1
34955	1	1	1	0	28	2292	0	1	1
34957	1	1	1	0	28	2292	0	1	1
34959	1	1	1	0	28	2292	0	1	1
34961	1	1	1	0	28	2292	0	1	1
34964	1	1	1	0	28	2292	0	1	1
34966	1	1	1	0	28	2292	0	1	1
34968	1	1	1	0	28	2292	0	1	1
34971	1	1	1	0	28	2292	0	1	1
34973	1	1	1	0	28	2292	0	1	1
34975	1	1	1	0	28	2292	0	1	1
34976	1	1	1	0	28	2292	0	1	1
34978	1	1	1	0	28	2292	0	1	1
34980	1	1	1	0	28	2292	0	1	1
34982	1	1	1	0	28	2292	0	1	1
34986	1	1	1	0	28	2292	0	1	1
34987	1	1	1	0	28	2292	0	1	1
34989	1	1	1	0	28	2292	0	1	1
34992	1	1	1	0	28	2292	0	1	1
34994	1	1	1	0	28	2292	0	1	1
34996	1	1	1	0	28	2292	0	1	1
34998	1	1	1	0	28	2292	0	1	1
35000	1	1	1	0	28	2292	0	1	1
35003	1	1	1	0	28	2292	0	1	1
35005	1	1	1	0	28	2292	0	1	1
35007	1	1	1	0	28	2292	0	1	1
35009	1	1	1	0	28	2292	0	1	1
35012	1	1	1	0	28	2292	0	1	1
35015	1	1	1	0	28	2292	0	1	1
35017	1	1	1	0	28	2292	0	1	1
35019	1	1	1	0	28	2292	0	1	1
35021	1	1	1	0	28	2292	0	1	1
35024	1	1	1	0	28	2292	0	1	1
35026	1	1	1	0	28	2292	0	1	1
35028	1	1	1	0	28	2292	0	1	1
35031	1	1	1	0	28	2292	0	1	1
35033	1	1	1	0	28	2292	0	1	1
35035	1	1	1	0	28	2292	0	1	1
35037	1	1	1	0	28	2292	0	1	1
35038	1	1	1	0	28	2292	0	1	1
35040	1	1	1	0	28	2292	0	1	1
35042	1	1	1	0	28	2292	0	1	1
35046	1	1	1	0	28	2292	0	1	1
35048	1	1	1	0	28	2292	0	1	1
35049	1	1	1	0	28	2292	0	1	1
35052	1	1	1	0	28	2292	0	1	1
35054	1	1	1	0	28	2292	0	1	1
35056	1	1	1	0	28	2292	0	1	1
35058	1	1	1	0	28	2292	0	1	1
35060	1	1	1	0	28	2292	0	1	1
35062	1	1	1	0	28	2292	0	1	1
35065	1	1	1	0	28	2292	0	1	1
35067	1	1	1	0	28	2292	0	1	1
35069	1	1	1	0	28	2292	0	1	1
35072	1	1	1	0	28	2292	0	1	1
35074	1	1	1	0	28	2292	0	1	1
35077	1	1	1	0	28	2292	0	1	1
35079	1	1	1	0	28	2292	0	1	1
35081	1	1	1	0	28	2292	0	1	1
35085	1	1	1	0	28	2292	0	1	1
35086	1	1	1	0	28	2292	0	1	1
35088	1	1	1	0	28	2292	0	1	1
35091	1	1	1	0	28	2292	0	1	1
35093	1	1	1	0	28	2292	0	1	1
35095	1	1	1	0	28	2292	0	1	1
35097	1	1	1	0	28	2292	0	1	1
35099	1	1	1	0	28	2292	0	1	1
35100	1	1	1	0	28	2292	0	1	1
35102	1	1	1	0	28	2292	0	1	1
35104	1	1	1	0	28	2292	0	1	1
35106	1	1	1	0	28	2292	0	1	1
35108	1	1	1	0	28	2292	0	1	1
35111	1	1	1	0	28	2292	0	1	1
35114	1	1	1	0	28	2292	0	1	1
35116	1	1	1	0	28	2292	0	1	1
35118	1	1	1	0	28	2292	0	1	1
35120	1	1	1	0	28	2292	0	1	1
35122	1	1	1	0	28	2292	0	1	1
35125	1	1	1	0	28	2292	0	1	1
35127	1	1	1	0	28	2292	0	1	1
35129	1	1	1	0	28	2292	0	1	1
35132	1	1	1	0	28	2292	0	1	1
35134	1	1	1	0	28	2292	0	1	1
35136	1	1	1	0	28	2292	0	1	1
35139	1	1	1	0	28	2292	0	1	1
35141	1	1	1	0	28	2292	0	1	1
35143	1	1	1	0	28	2292	0	1	1
35145	1	1	1	0	28	2292	0	1	1
35147	1	1	1	0	28	2292	0	1	1
35148	1	1	1	0	28	2292	0	1	1
35151	1	1	1	0	28	2292	0	1	1
35153	1	1	1	0	28	2292	0	1	1
35155	1	1	1	0	28	2292	0	1	1
35157	1	1	1	0	28	2292	0	1	1
35159	1	1	1	0	28	2292	0	1	1
35161	1	1	1	0	28	2292	0	1	1
35162	1	1	1	0	28	2292	0	1	1
35164	1	1	1	0	28	2292	0	1	1
35166	1	1	1	0	28	2292	0	1	1
35168	1	1	1	0	28	2292	0	1	1
35171	1	1	1	0	28	2292	0	1	1
35173	1	1	1	0	28	2292	0	1	1
35176	1	1	1	0	28	2292	0	1	1
35178	1	1	1	0	28	2292	0	1	1
35180	1	1	1	0	28	2292	0	1	1
35182	1	1	1	0	28	2292	0	1	1
35186	1	1	1	0	28	2292	0	1	1
35187	1	1	1	0	28	2292	0	1	1
35189	1	1	1	0	28	2292	0	1	1
35192	1	1	1	0	28	2292	0	1	1
35194	1	1	1	0	28	2292	0	1	1
35196	1	1	1	0	28	2292	0	1	1
35198	1	1	1	0	28	2292	0	1	1
35201	1	1	1	0	28	2292	0	1	1
35203	1	1	1	0	28	2292	0	1	1
35205	1	1	1	0	28	2292	0	1	1
35207	1	1	1	0	28	2292	0	1	1
35209	1	1	1	0	28	2292	0	1	1
35212	1	1	1	0	28	2292	0	1	1
35215	1	1	1	0	28	2292	0	1	1
35217	1	1	1	0	28	2292	0	1	1
35219	1	1	1	0	28	2292	0	1	1
35221	1	1	1	0	28	2292	0	1	1
35223	1	1	1	0	28	2292	0	1	1
35224	1	1	1	0	28	2292	0	1	1
35226	1	1	1	0	28	2292	0	1	1
35228	1	1	1	0	28	2292	0	1	1
35231	1	1	1	0	28	2292	0	1	1
35233	1	1	1	0	28	2292	0	1	1
35235	1	1	1	0	28	2292	0	1	1
35237	1	1	1	0	28	2292	0	1	1
35240	1	1	1	0	28	2292	0	1	1
35242	1	1	1	0	28	2292	0	1	1
35244	1	1	1	0	28	2292	0	1	1
35246	1	1	1	0	28	2292	0	1	1
35248	1	1	1	0	28	2292	0	1	1
35249	1	1	1	0	28	2292	0	1	1
35251	1	1	1	0	28	2292	0	1	1
35254	1	1	1	0	28	2292	0	1	1
35256	1	1	1	0	28	2292	0	1	1
35258	1	1	1	0	28	2292	0	1	1
35260	1	1	1	0	28	2292	0	1	1
35263	1	1	1	0	28	2292	0	1	1
35265	1	1	1	0	28	2292	0	1	1
35267	1	1	1	0	28	2292	0	1	1
35269	1	1	1	0	28	2292	0	1	1
35272	1	1	1	0	28	2292	0	1	1
35274	1	1	1	0	28	2292	0	1	1
35277	1	1	1	0	28	2292	0	1	1
35279	1	1	1	0	28	2292	0	1	1
35281	1	1	1	0	28	2292	0	1	1
35285	1	1	1	0	28	2292	0	1	1
35286	1	1	1	0	28	2292	0	1	1
35288	1	1	1	0	28	2292	0	1	1
35291	1	1	1	0	28	2292	0	1	1
35293	1	1	1	0	28	2292	0	1	1
35295	1	1	1	0	28	2292	0	1	1
35297	1	1	1	0	28	2292	0	1	1
35299	1	1	1	0	28	2292	0	1	1
35302	1	1	1	0	28	2292	0	1	1
35304	1	1	1	0	28	2292	0	1	1
35306	1	1	1	0	28	2292	0	1	1
35308	1	1	1	0	28	2292	0	1	1
35311	1	1	1	0	28	2292	0	1	1
35313	1	1	1	0	28	2292	0	1	1
35316	1	1	1	0	28	2292	0	1	1
35318	1	1	1	0	28	2292	0	1	1
35320	1	1	1	0	28	2292	0	1	1
35322	1	1	1	0	28	2292	0	1	1
35325	1	1	1	0	28	2292	0	1	1
35327	1	1	1	0	28	2292	0	1	1
35329	1	1	1	0	28	2292	0	1	1
35332	1	1	1	0	28	2292	0	1	1
35334	1	1	1	0	28	2292	0	1	1
35336	1	1	1	0	28	2292	0	1	1
35339	1	1	1	0	28	2292	0	1	1
35341	1	1	1	0	28	2292	0	1	1
35345	1	1	1	0	28	2292	0	1	1
35347	1	1	1	0	28	2292	0	1	1
35348	1	1	1	0	28	2292	0	1	1
35351	1	1	1	0	28	2292	0	1	1
35353	1	1	1	0	28	2292	0	1	1
35355	1	1	1	0	28	2292	0	1	1
35357	1	1	1	0	28	2292	0	1	1
35359	1	1	1	0	28	2292	0	1	1
35361	1	1	1	0	28	2292	0	1	1
35364	1	1	1	0	28	2292	0	1	1
35366	1	1	1	0	28	2292	0	1	1
35368	1	1	1	0	28	2292	0	1	1
35371	1	1	1	0	28	2292	0	1	1
35373	1	1	1	0	28	2292	0	1	1
35375	1	1	1	0	28	2292	0	1	1
35378	1	1	1	0	28	2292	0	1	1
35380	1	1	1	0	28	2292	0	1	1
35382	1	1	1	0	28	2292	0	1	1
35386	1	1	1	0	28	2292	0	1	1
35387	1	1	1	0	28	2292	0	1	1
35389	1	1	1	0	28	2292	0	1	1
35392	1	1	1	0	28	2292	0	1	1
35394	1	1	1	0	28	2292	0	1	1
35396	1	1	1	0	28	2292	0	1	1
35398	1	1	1	0	28	2292	0	1	1
35401	1	1	1	0	28	2292	0	1	1
35403	1	1	1	0	28	2292	0	1	1
35405	1	1	1	0	28	2292	0	1	1
35407	1	1	1	0	28	2292	0	1	1
35409	1	1	1	0	28	2292	0	1	1
35411	1	1	1	0	28	2292	0	1	1
35413	1	1	1	0	28	2292	0	1	1
35415	1	1	1	0	28	2292	0	1	1
35417	1	1	1	0	28	2292	0	1	1
35419	1	1	1	0	28	2292	0	1	1
35421	1	1	1	0	28	2292	0	1	1
35424	1	1	1	0	28	2292	0	1	1
35426	1	1	1	0	28	2292	0	1	1
35428	1	1	1	0	28	2292	0	1	1
35431	1	1	1	0	28	2292	0	1	1
35433	1	1	1	0	28	2292	0	1	1
35435	1	1	1	0	28	2292	0	1	1
35437	1	1	1	0	28	2292	0	1	1
35440	1	1	1	0	28	2292	0	1	1
35442	1	1	1	0	28	2292	0	1	1
35446	1	1	1	0	28	2292	0	1	1
35448	1	1	1	0	28	2292	0	1	1
35449	1	1	1	0	28	2292	0	1	1
35452	1	1	1	0	28	2292	0	1	1
35454	1	1	1	0	28	2292	0	1	1
35456	1	1	1	0	28	2292	0	1	1
35458	1	1	1	0	28	2292	0	1	1
35460	1	1	1	0	28	2292	0	1	1
35463	1	1	1	0	28	2292	0	1	1
35465	1	1	1	0	28	2292	0	1	1
35467	1	1	1	0	28	2292	0	1	1
35469	1	1	1	0	28	2292	0	1	1
35472	1	1	1	0	28	2292	0	1	1
35473	1	1	1	0	28	2292	0	1	1
35475	1	1	1	0	28	2292	0	1	1
35477	1	1	1	0	28	2292	0	1	1
35479	1	1	1	0	28	2292	0	1	1
35481	1	1	1	0	28	2292	0	1	1
35485	1	1	1	0	28	2292	0	1	1
35486	1	1	1	0	28	2292	0	1	1
35488	1	1	1	0	28	2292	0	1	1
35491	1	1	1	0	28	2292	0	1	1
35493	1	1	1	0	28	2292	0	1	1
35495	1	1	1	0	28	2292	0	1	1
35497	1	1	1	0	28	2292	0	1	1
35500	1	1	1	0	28	2292	0	1	1
35502	1	1	1	0	28	2292	0	1	1
35504	1	1	1	0	28	2292	0	1	1
35506	1	1	1	0	28	2292	0	1	1
35508	1	1	1	0	28	2292	0	1	1
35511	1	1	1	0	28	2292	0	1	1
35514	1	1	1	0	28	2292	0	1	1
35516	1	1	1	0	28	2292	0	1	1
35518	1	1	1	0	28	2292	0	1	1
35520	1	1	1	0	28	2292	0	1	1
35522	1	1	1	0	28	2292	0	1	1
35525	1	1	1	0	28	2292	0	1	1
35527	1	1	1	0	28	2292	0	1	1
35529	1	1	1	0	28	2292	0	1	1
35532	1	1	1	0	28	2292	0	1	1
35534	1	1	1	0	28	2292	0	1	1
35536	1	1	1	0	28	2292	0	1	1
35539	1	1	1	0	28	2292	0	1	1
35541	1	1	1	0	28	2292	0	1	1
35545	1	1	1	0	28	2292	0	1	1
35547	1	1	1	0	28	2292	0	1	1
35548	1	1	1	0	28	2292	0	1	1
35551	1	1	1	0	28	2292	0	1	1
35553	1	1	1	0	28	2292	0	1	1
35555	1	1	1	0	28	2292	0	1	1
35557	1	1	1	0	28	2292	0	1	1
35559	1	1	1	0	28	2292	0	1	1
35562	1	1	1	0	28	2292	0	1	1
35564	1	1	1	0	28	2292	0	1	1
35566	1	1	1	0	28	2292	0	1	1
35568	1	1	1	0	28	2292	0	1	1
35571	1	1	1	0	28	2292	0	1	1
35573	1	1	1	0	28	2292	0	1	1
35576	1	1	1	0	28	2292	0	1	1
35578	1	1	1	0	28	2292	0	1	1
35580	1	1	1	0	28	2292	0	1	1
35582	1	1	1	0	28	2292	0	1	1
35585	1	1	1	0	28	2292	0	1	1
35587	1	1	1	0	28	2292	0	1	1
35589	1	1	1	0	28	2292	0	1	1
35592	1	1	1	0	28	2292	0	1	1
35594	1	1	1	0	28	2292	0	1	1
35596	1	1	1	0	28	2292	0	1	1
35598	1	1	1	0	28	2292	0	1	1
35601	1	1	1	0	28	2292	0	1	1
35603	1	1	1	0	28	2292	0	1	1
35605	1	1	1	0	28	2292	0	1	1
35607	1	1	1	0	28	2292	0	1	1
35609	1	1	1	0	28	2292	0	1	1
35611	1	1	1	0	28	2292	0	1	1
35613	1	1	1	0	28	2292	0	1	1
35615	1	1	1	0	28	2292	0	1	1
35617	1	1	1	0	28	2292	0	1	1
35619	1	1	1	0	28	2292	0	1	1
35621	1	1	1	0	28	2292	0	1	1
35624	1	1	1	0	28	2292	0	1	1
35626	1	1	1	0	28	2292	0	1	1
35628	1	1	1	0	28	2292	0	1	1
35631	1	1	1	0	28	2292	0	1	1
35633	1	1	1	0	28	2292	0	1	1
35635	1	1	1	0	28	2292	0	1	1
35638	1	1	1	0	28	2292	0	1	1
35640	1	1	1	0	28	2292	0	1	1
35642	1	1	1	0	28	2292	0	1	1
35645	1	1	1	0	28	2292	0	1	1
35647	1	1	1	0	28	2292	0	1	1
35649	1	1	1	0	28	2292	0	1	1
35652	1	1	1	0	28	2292	0	1	1
35654	1	1	1	0	28	2292	0	1	1
35656	1	1	1	0	28	2292	0	1	1
35658	1	1	1	0	28	2292	0	1	1
35660	1	1	1	0	28	2292	0	1	1
35663	1	1	1	0	28	2292	0	1	1
35665	1	1	1	0	28	2292	0	1	1
35667	1	1	1	0	28	2292	0	1	1
35669	1	1	1	0	28	2292	0	1	1
35672	1	1	1	0	28	2292	0	1	1
35675	1	1	1	0	28	2292	0	1	1
35677	1	1	1	0	28	2292	0	1	1
35679	1	1	1	0	28	2292	0	1	1
35681	1	1	1	0	28	2292	0	1	1
35685	1	1	1	0	28	2292	0	1	1
35686	1	1	1	0	28	2292	0	1	1
35688	1	1	1	0	28	2292	0	1	1
35691	1	1	1	0	28	2292	0	1	1
35693	1	1	1	0	28	2292	0	1	1
35695	1	1	1	0	28	2292	0	1	1
35697	1	1	1	0	28	2292	0	1	1
35700	1	1	1	0	28	2292	0	1	1
35702	1	1	1	0	28	2292	0	1	1
35706	1	1	1	0	28	2292	0	1	1
35707	1	1	1	0	28	2292	0	1	1
35709	1	1	1	0	28	2292	0	1	1
35712	1	1	1	0	28	2292	0	1	1
35714	1	1	1	0	28	2292	0	1	1
35716	1	1	1	0	28	2292	0	1	1
35718	1	1	1	0	28	2292	0	1	1
35720	1	1	1	0	28	2292	0	1	1
35722	1	1	1	0	28	2292	0	1	1
35725	1	1	1	0	28	2292	0	1	1
35727	1	1	1	0	28	2292	0	1	1
35729	1	1	1	0	28	2292	0	1	1
35732	1	1	1	0	28	2292	0	1	1
35734	1	1	1	0	28	2292	0	1	1
35737	1	1	1	0	28	2292	0	1	1
35739	1	1	1	0	28	2292	0	1	1
35741	1	1	1	0	28	2292	0	1	1
35745	1	1	1	0	28	2292	0	1	1
35747	1	1	1	0	28	2292	0	1	1
35748	1	1	1	0	28	2292	0	1	1
35751	1	1	1	0	28	2292	0	1	1
35753	1	1	1	0	28	2292	0	1	1
35755	1	1	1	0	28	2292	0	1	1
35757	1	1	1	0	28	2292	0	1	1
35759	1	1	1	0	28	2292	0	1	1
35762	1	1	1	0	28	2292	0	1	1
35764	1	1	1	0	28	2292	0	1	1
35766	1	1	1	0	28	2292	0	1	1
35768	1	1	1	0	28	2292	0	1	1
35769	1	1	1	0	28	2292	0	1	1
35771	1	1	1	0	28	2292	0	1	1
35774	1	1	1	0	28	2292	0	1	1
35776	1	1	1	0	28	2292	0	1	1
35778	1	1	1	0	28	2292	0	1	1
35780	1	1	1	0	28	2292	0	1	1
35782	1	1	1	0	28	2292	0	1	1
35784	1	1	1	0	28	2292	0	1	1
35785	1	1	1	0	28	2292	0	1	1
35787	1	1	1	0	28	2292	0	1	1
35789	1	1	1	0	28	2292	0	1	1
35792	1	1	1	0	28	2292	0	1	1
35794	1	1	1	0	28	2292	0	1	1
35796	1	1	1	0	28	2292	0	1	1
35799	1	1	1	0	28	2292	0	1	1
35801	1	1	1	0	28	2292	0	1	1
35803	1	1	1	0	28	2292	0	1	1
35805	1	1	1	0	28	2292	0	1	1
35807	1	1	1	0	28	2292	0	1	1
35809	1	1	1	0	28	2292	0	1	1
35811	1	1	1	0	28	2292	0	1	1
35813	1	1	1	0	28	2292	0	1	1
35815	1	1	1	0	28	2292	0	1	1
35817	1	1	1	0	28	2292	0	1	1
35819	1	1	1	0	28	2292	0	1	1
35821	1	1	1	0	28	2292	0	1	1
35824	1	1	1	0	28	2292	0	1	1
35826	1	1	1	0	28	2292	0	1	1
35828	1	1	1	0	28	2292	0	1	1
35831	1	1	1	0	28	2292	0	1	1
35833	1	1	1	0	28	2292	0	1	1
35835	1	1	1	0	28	2292	0	1	1
35838	1	1	1	0	28	2292	0	1	1
35840	1	1	1	0	28	2292	0	1	1
35842	1	1	1	0	28	2292	0	1	1
35844	1	1	1	0	28	2292	0	1	1
35846	1	1	1	0	28	2292	0	1	1
35847	1	1	1	0	28	2292	0	1	1
35849	1	1	1	0	28	2292	0	1	1
35852	1	1	1	0	28	2292	0	1	1
35854	1	1	1	0	28	2292	0	1	1
35856	1	1	1	0	28	2292	0	1	1
35858	1	1	1	0	28	2292	0	1	1
35861	1	1	1	0	28	2292	0	1	1
35863	1	1	1	0	28	2292	0	1	1
35865	1	1	1	0	28	2292	0	1	1
35867	1	1	1	0	28	2292	0	1	1
35869	1	1	1	0	28	2292	0	1	1
35872	1	1	1	0	28	2292	0	1	1
35875	1	1	1	0	28	2292	0	1	1
35877	1	1	1	0	28	2292	0	1	1
35879	1	1	1	0	28	2292	0	1	1
35881	1	1	1	0	28	2292	0	1	1
35884	1	1	1	0	28	2292	0	1	1
35886	1	1	1	0	28	2292	0	1	1
35888	1	1	1	0	28	2292	0	1	1
35891	1	1	1	0	28	2292	0	1	1
35893	1	1	1	0	28	2292	0	1	1
35895	1	1	1	0	28	2292	0	1	1
35897	1	1	1	0	28	2292	0	1	1
35900	1	1	1	0	28	2292	0	1	1
35902	1	1	1	0	28	2292	0	1	1
35906	1	1	1	0	28	2292	0	1	1
35908	1	1	1	0	28	2292	0	1	1
35909	1	1	1	0	28	2292	0	1	1
35912	1	1	1	0	28	2292	0	1	1
35914	1	1	1	0	28	2292	0	1	1
35916	1	1	1	0	28	2292	0	1	1
35918	1	1	1	0	28	2292	0	1	1
35920	1	1	1	0	28	2292	0	1	1
35923	1	1	1	0	28	2292	0	1	1
35925	1	1	1	0	28	2292	0	1	1
35927	1	1	1	0	28	2292	0	1	1
35929	1	1	1	0	28	2292	0	1	1
35932	1	1	1	0	28	2292	0	1	1
35934	1	1	1	0	28	2292	0	1	1
35937	1	1	1	0	28	2292	0	1	1
35939	1	1	1	0	28	2292	0	1	1
35941	1	1	1	0	28	2292	0	1	1
35945	1	1	1	0	28	2292	0	1	1
35946	1	1	1	0	28	2292	0	1	1
35948	1	1	1	0	28	2292	0	1	1
35951	1	1	1	0	28	2292	0	1	1
35953	1	1	1	0	28	2292	0	1	1
35955	1	1	1	0	28	2292	0	1	1
35957	1	1	1	0	28	2292	0	1	1
35959	1	1	1	0	28	2292	0	1	1
35960	1	1	1	0	28	2292	0	1	1
35962	1	1	1	0	28	2292	0	1	1
35964	1	1	1	0	28	2292	0	1	1
35965	1	1	1	0	28	2292	0	1	1
35966	1	1	1	0	28	2292	0	1	1
35967	1	1	1	0	28	2292	0	1	1
35968	1	1	1	0	28	2292	0	1	1
35969	1	1	1	0	28	2292	0	1	1
35971	1	1	1	0	28	2292	0	1	1
35972	1	1	1	0	28	2292	0	1	1
35973	1	1	1	0	28	2292	0	1	1
35974	1	1	1	0	28	2292	0	1	1
35975	1	1	1	0	28	2292	0	1	1
35976	1	1	1	0	28	2292	0	1	1
35977	1	1	1	0	28	2292	0	1	1
35978	1	1	1	0	28	2292	0	1	1
35979	1	1	1	0	28	2292	0	1	1
35980	1	1	1	0	28	2292	0	1	1
35981	1	1	1	0	28	2292	0	1	1
35982	1	1	1	0	28	2292	0	1	1
35984	1	1	1	0	28	2292	0	1	1
35985	1	1	1	0	28	2292	0	1	1
35986	1	1	1	0	28	2292	0	1	1
35987	1	1	1	0	28	2292	0	1	1
35988	1	1	1	0	28	2292	0	1	1
35989	1	1	1	0	28	2292	0	1	1
35991	1	1	1	0	28	2292	0	1	1
35992	1	1	1	0	28	2292	0	1	1
35993	1	1	1	0	28	2292	0	1	1
35994	1	1	1	0	28	2292	0	1	1
35995	1	1	1	0	28	2292	0	1	1
35996	1	1	1	0	28	2292	0	1	1
35997	1	1	1	0	28	2292	0	1	1
35998	1	1	1	0	28	2292	0	1	1
35999	1	1	1	0	28	2292	0	1	1
36000	1	1	1	0	28	2292	0	1	1
36001	1	1	1	0	28	2292	0	1	1
36002	1	1	1	0	28	2292	0	1	1
36004	1	1	1	0	28	2292	0	1	1
36005	1	1	1	0	28	2292	0	1	1
36006	1	1	1	0	28	2292	0	1	1
36007	1	1	1	0	28	2292	0	1	1
36008	1	1	1	0	28	2292	0	1	1
36009	1	1	1	0	28	2292	0	1	1
36010	1	1	1	0	28	2292	0	1	1
36011	1	1	1	0	28	2292	0	1	1
36012	1	1	1	0	28	2292	0	1	1
36013	1	1	1	0	28	2292	0	1	1
36014	1	1	1	0	28	2292	0	1	1
36015	1	1	1	0	28	2292	0	1	1
36016	1	1	1	0	28	2292	0	1	1
36017	1	1	1	0	28	2292	0	1	1
36018	1	1	1	0	28	2292	0	1	1
36019	1	1	1	0	28	2292	0	1	1
36020	1	1	1	0	28	2292	0	1	1
36021	1	1	1	0	28	2292	0	1	1
36022	1	1	1	0	28	2292	0	1	1
36024	1	1	1	0	28	2292	0	1	1
36025	1	1	1	0	28	2292	0	1	1
36026	1	1	1	0	28	2292	0	1	1
36027	1	1	1	0	28	2292	0	1	1
36028	1	1	1	0	28	2292	0	1	1
36029	1	1	1	0	28	2292	0	1	1
36030	1	1	1	0	28	2292	0	1	1
36031	1	1	1	0	28	2292	0	1	1
36032	1	1	1	0	28	2292	0	1	1
36033	1	1	1	0	28	2292	0	1	1
36034	1	1	1	0	28	2292	0	1	1
36035	1	1	1	0	28	2292	0	1	1
