% time	cellId	IMSI	RNTI	rsrp	sinr
0.460214	1	1	1	1.0523e-10	221844
0.461214	1	1	1	1.0523e-10	221845
0.462214	1	1	1	1.05231e-10	221845
0.463214	1	1	1	1.05231e-10	221846
0.464214	1	1	1	1.05231e-10	221847
0.465214	1	1	1	1.05232e-10	221848
0.466214	1	1	1	1.05232e-10	221849
0.467214	1	1	1	1.05233e-10	221850
0.468214	1	1	1	1.05233e-10	221851
0.469214	1	1	1	1.05234e-10	221852
0.470214	1	1	1	1.05234e-10	221853
0.471214	1	1	1	1.05234e-10	221854
0.472214	1	1	1	1.05235e-10	221855
0.473214	1	1	1	1.05235e-10	221856
0.474214	1	1	1	1.05236e-10	221857
0.475214	1	1	1	1.05236e-10	221857
0.476214	1	1	1	1.05237e-10	221858
0.477214	1	1	1	1.05237e-10	221859
0.478214	1	1	1	1.05238e-10	221860
0.479214	1	1	1	1.05238e-10	221861
0.480214	1	1	1	1.05238e-10	221862
0.481214	1	1	1	1.05239e-10	221863
0.482214	1	1	1	1.05239e-10	221864
0.483214	1	1	1	1.0524e-10	221865
0.484214	1	1	1	1.0524e-10	221866
0.485214	1	1	1	1.05241e-10	221867
0.486214	1	1	1	1.05241e-10	221868
0.487214	1	1	1	1.05241e-10	221868
0.488214	1	1	1	1.05242e-10	221869
0.489214	1	1	1	1.05242e-10	221870
0.490214	1	1	1	1.05243e-10	221871
0.491214	1	1	1	1.05243e-10	221872
0.492214	1	1	1	1.05244e-10	221873
0.493214	1	1	1	1.05244e-10	221874
0.494214	1	1	1	1.05245e-10	221875
0.495214	1	1	1	1.05245e-10	221876
0.496214	1	1	1	1.05245e-10	221877
0.497214	1	1	1	1.05246e-10	221878
0.498214	1	1	1	1.05246e-10	221879
0.499214	1	1	1	1.05247e-10	221880
0.500214	1	1	1	1.05247e-10	221880
0.501214	1	1	1	1.05248e-10	221881
0.502214	1	1	1	1.05248e-10	221882
0.503214	1	1	1	1.05248e-10	221883
0.504214	1	1	1	1.05249e-10	221884
0.505214	1	1	1	1.05249e-10	221885
0.506214	1	1	1	1.0525e-10	221886
0.507214	1	1	1	1.0525e-10	221887
0.508214	1	1	1	1.05251e-10	221888
0.509214	1	1	1	1.05251e-10	221889
0.510214	1	1	1	1.05252e-10	221890
0.511214	1	1	1	1.05252e-10	221891
0.512214	1	1	1	1.05252e-10	221892
0.513214	1	1	1	1.05253e-10	221892
0.514214	1	1	1	1.05253e-10	221893
0.515214	1	1	1	1.05254e-10	221894
0.516214	1	1	1	1.05254e-10	221895
0.517214	1	1	1	1.05255e-10	221896
0.518214	1	1	1	1.05255e-10	221897
0.519214	1	1	1	1.05255e-10	221898
0.520214	1	1	1	1.05256e-10	221899
0.521214	1	1	1	1.05256e-10	221900
0.522214	1	1	1	1.05257e-10	221901
0.523214	1	1	1	1.05257e-10	221902
0.524214	1	1	1	1.05258e-10	221903
0.525214	1	1	1	1.05258e-10	221904
0.526214	1	1	1	1.05259e-10	221904
0.527214	1	1	1	1.05259e-10	221905
0.528214	1	1	1	1.05259e-10	221906
0.529214	1	1	1	1.0526e-10	221907
0.530214	1	1	1	1.0526e-10	221908
0.531214	1	1	1	1.05261e-10	221909
0.532214	1	1	1	1.05261e-10	221910
0.533214	1	1	1	1.05262e-10	221911
0.534214	1	1	1	1.05262e-10	221912
0.535214	1	1	1	1.05262e-10	221913
0.536214	1	1	1	1.05263e-10	221914
0.537214	1	1	1	1.05263e-10	221915
0.538214	1	1	1	1.05264e-10	221915
0.539214	1	1	1	1.05264e-10	221916
0.540214	1	1	1	1.05265e-10	221917
0.541214	1	1	1	1.05265e-10	221918
0.542214	1	1	1	1.05266e-10	221919
0.543214	1	1	1	1.05266e-10	221920
0.544214	1	1	1	1.05266e-10	221921
0.545214	1	1	1	1.05267e-10	221922
0.546214	1	1	1	1.05267e-10	221923
0.547214	1	1	1	1.05268e-10	221924
0.548214	1	1	1	1.05268e-10	221925
0.549214	1	1	1	1.05269e-10	221926
0.550214	1	1	1	1.05269e-10	221927
0.551214	1	1	1	1.05269e-10	221927
0.552214	1	1	1	1.0527e-10	221928
0.553214	1	1	1	1.0527e-10	221929
0.554214	1	1	1	1.05271e-10	221930
0.555214	1	1	1	1.05271e-10	221931
0.556214	1	1	1	1.05272e-10	221932
0.557214	1	1	1	1.05272e-10	221933
0.558214	1	1	1	1.05273e-10	221934
0.559214	1	1	1	1.05273e-10	221935
0.560214	1	1	1	1.05273e-10	221936
0.561214	1	1	1	1.05274e-10	221937
0.562214	1	1	1	1.05274e-10	221938
0.563214	1	1	1	1.05275e-10	221939
0.564214	1	1	1	1.05275e-10	221939
0.565214	1	1	1	1.05276e-10	221940
0.566214	1	1	1	1.05276e-10	221941
0.567214	1	1	1	1.05276e-10	221942
0.568214	1	1	1	1.05277e-10	221943
0.569214	1	1	1	1.05277e-10	221944
0.570214	1	1	1	1.05278e-10	221945
0.571214	1	1	1	1.05278e-10	221946
0.572214	1	1	1	1.05279e-10	221947
0.573214	1	1	1	1.05279e-10	221948
0.574214	1	1	1	1.0528e-10	221949
0.575214	1	1	1	1.0528e-10	221950
0.576214	1	1	1	1.0528e-10	221951
0.577214	1	1	1	1.05281e-10	221951
0.578214	1	1	1	1.05281e-10	221952
0.579214	1	1	1	1.05282e-10	221953
0.580214	1	1	1	1.05282e-10	221954
0.581214	1	1	1	1.05283e-10	221955
0.582214	1	1	1	1.05283e-10	221956
0.583214	1	1	1	1.05283e-10	221957
0.584214	1	1	1	1.05284e-10	221958
0.585214	1	1	1	1.05284e-10	221959
0.586214	1	1	1	1.05285e-10	221960
0.587214	1	1	1	1.05285e-10	221961
0.588214	1	1	1	1.05286e-10	221962
0.589214	1	1	1	1.05286e-10	221963
0.590214	1	1	1	1.05287e-10	221963
0.591214	1	1	1	1.05287e-10	221964
0.592214	1	1	1	1.05287e-10	221965
0.593214	1	1	1	1.05288e-10	221966
0.594214	1	1	1	1.05288e-10	221967
0.595214	1	1	1	1.05289e-10	221968
0.596214	1	1	1	1.05289e-10	221969
0.597214	1	1	1	1.0529e-10	221970
0.598214	1	1	1	1.0529e-10	221971
0.599214	1	1	1	1.0529e-10	221972
0.600214	1	1	1	1.05291e-10	221973
0.601214	1	1	1	1.05291e-10	221974
0.602214	1	1	1	1.05292e-10	221975
0.603214	1	1	1	1.05292e-10	221975
0.604214	1	1	1	1.05293e-10	221976
0.605214	1	1	1	1.05293e-10	221977
0.606214	1	1	1	1.05294e-10	221978
0.607214	1	1	1	1.05294e-10	221979
0.608214	1	1	1	1.05294e-10	221980
0.609214	1	1	1	1.05295e-10	221981
0.610214	1	1	1	1.05295e-10	221982
0.611214	1	1	1	1.05296e-10	221983
0.612214	1	1	1	1.05296e-10	221984
0.613214	1	1	1	1.05297e-10	221985
0.614214	1	1	1	1.05297e-10	221986
0.615214	1	1	1	1.05297e-10	221987
0.616214	1	1	1	1.05298e-10	221987
0.617214	1	1	1	1.05298e-10	221988
0.618214	1	1	1	1.05299e-10	221989
0.619214	1	1	1	1.05299e-10	221990
0.620214	1	1	1	1.053e-10	221991
0.621214	1	1	1	1.053e-10	221992
0.622214	1	1	1	1.05301e-10	221993
0.623214	1	1	1	1.05301e-10	221994
0.624214	1	1	1	1.05301e-10	221995
0.625214	1	1	1	1.05302e-10	221996
0.626214	1	1	1	1.05302e-10	221997
