% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
1666	1	1	1	0	28	2196	0	1
1669	1	1	1	0	28	2196	0	1
1670	1	1	1	0	28	2196	0	1
1671	1	1	1	0	28	2196	0	1
1672	1	1	1	0	28	2196	0	1
1673	1	1	1	0	28	2196	0	1
1674	1	1	1	0	28	2196	0	1
1675	1	1	1	0	28	2196	0	1
1678	1	1	1	0	28	2196	0	1
1681	1	1	1	0	28	2196	0	1
1682	1	1	1	0	28	2196	0	1
1683	1	1	1	0	28	2196	0	1
1684	1	1	1	0	28	2196	0	1
1685	1	1	1	0	28	2196	0	1
1686	1	1	1	0	28	2196	0	1
1687	1	1	1	0	28	2196	0	1
1690	1	1	1	0	28	2196	0	1
1693	1	1	1	0	28	2196	0	1
1694	1	1	1	0	28	2196	0	1
1695	1	1	1	0	28	2196	0	1
1696	1	1	1	0	28	2196	0	1
1697	1	1	1	0	28	2196	0	1
1698	1	1	1	0	28	2196	0	1
1699	1	1	1	0	28	2196	0	1
1702	1	1	1	0	28	2196	0	1
1705	1	1	1	0	28	2196	0	1
1706	1	1	1	0	28	2196	0	1
1707	1	1	1	0	28	2196	0	1
1708	1	1	1	0	28	2196	0	1
1709	1	1	1	0	28	2196	0	1
1710	1	1	1	0	28	2196	0	1
1711	1	1	1	0	28	2196	0	1
1714	1	1	1	0	28	2196	0	1
1717	1	1	1	0	28	2196	0	1
1718	1	1	1	0	28	2196	0	1
1719	1	1	1	0	28	2196	0	1
1720	1	1	1	0	28	2196	0	1
1721	1	1	1	0	28	2196	0	1
1722	1	1	1	0	28	2196	0	1
1723	1	1	1	0	28	2196	0	1
1726	1	1	1	0	28	2196	0	1
1729	1	1	1	0	28	2196	0	1
1730	1	1	1	0	28	2196	0	1
1731	1	1	1	0	28	2196	0	1
1732	1	1	1	0	28	2196	0	1
1733	1	1	1	0	28	2196	0	1
1734	1	1	1	0	28	2196	0	1
1735	1	1	1	0	28	2196	0	1
1738	1	1	1	0	28	2196	0	1
1741	1	1	1	0	28	2196	0	1
1742	1	1	1	0	28	2196	0	1
1743	1	1	1	0	28	2196	0	1
1744	1	1	1	0	28	2196	0	1
1745	1	1	1	0	28	2196	0	1
1746	1	1	1	0	28	2196	0	1
1747	1	1	1	0	28	2196	0	1
1750	1	1	1	0	28	2196	0	1
1753	1	1	1	0	28	2196	0	1
1754	1	1	1	0	28	2196	0	1
1755	1	1	1	0	28	2196	0	1
1756	1	1	1	0	28	2196	0	1
1757	1	1	1	0	28	2196	0	1
1758	1	1	1	0	28	2196	0	1
1759	1	1	1	0	28	2196	0	1
1762	1	1	1	0	28	2196	0	1
1765	1	1	1	0	28	2196	0	1
1766	1	1	1	0	28	2196	0	1
1767	1	1	1	0	28	2196	0	1
1768	1	1	1	0	28	2196	0	1
1769	1	1	1	0	28	2196	0	1
1770	1	1	1	0	28	2196	0	1
